user_id,age,interest,level,learning_style
4725,15,problem-solving,Advanced,visual
4726,14,mathematics,Advanced,audio
4727,37,creativity,Beginner,kinesthetic
4728,50,problem-solving,Beginner,visual
4729,14,logic,Intermediate,visual
4730,27,coding,Beginner,audio
4731,35,language,Beginner,visual
4732,29,coding,Beginner,visual
4733,50,mathematics,Beginner,visual
4734,58,language,Intermediate,visual
4735,36,memory,Advanced,audio
4736,58,mathematics,Intermediate,audio
4737,21,mathematics,Intermediate,visual
4738,16,problem-solving,Beginner,audio
4739,12,coding,Intermediate,visual
4740,19,logic,Beginner,visual
4741,43,creativity,Beginner,kinesthetic
4742,34,neuroscience,Intermediate,audio
4743,44,attention,Advanced,audio
4744,25,creativity,Beginner,visual
4745,11,neuroscience,Advanced,visual
4746,33,memory,Beginner,audio
4747,19,logic,Beginner,kinesthetic
4748,47,coding,Beginner,visual
4749,31,psychology,Intermediate,audio
4750,35,mathematics,Advanced,audio
4751,52,creativity,Intermediate,kinesthetic
4752,48,neuroscience,Beginner,audio
4753,36,psychology,Beginner,audio
4754,38,creativity,Intermediate,audio
4755,56,logic,Beginner,visual
4756,47,coding,Beginner,kinesthetic
4757,29,language,Advanced,audio
4758,36,creativity,Intermediate,audio
4759,50,creativity,Beginner,audio
4760,29,coding,Beginner,visual
4761,53,memory,Beginner,audio
4762,28,problem-solving,Intermediate,kinesthetic
4763,29,creativity,Advanced,audio
4764,44,coding,Intermediate,audio
4765,56,problem-solving,Beginner,audio
4766,11,coding,Beginner,kinesthetic
4767,39,coding,Advanced,visual
4768,43,memory,Advanced,kinesthetic
4769,31,coding,Intermediate,audio
4770,12,logic,Beginner,audio
4771,15,creativity,Intermediate,visual
4772,24,neuroscience,Advanced,visual
4773,36,neuroscience,Intermediate,visual
4774,19,neuroscience,Intermediate,audio
4775,18,coding,Beginner,audio
4776,42,psychology,Beginner,audio
4777,41,problem-solving,Beginner,visual
4778,57,problem-solving,Advanced,visual
4779,15,coding,Intermediate,kinesthetic
4780,50,logic,Intermediate,audio
4781,45,logic,Beginner,kinesthetic
4782,11,mathematics,Advanced,visual
4783,38,coding,Advanced,audio
4784,13,attention,Beginner,kinesthetic
4785,10,memory,Advanced,visual
4786,28,neuroscience,Beginner,visual
4787,35,memory,Beginner,visual
4788,34,neuroscience,Beginner,audio
4789,19,language,Advanced,visual
4790,24,language,Advanced,kinesthetic
4791,31,coding,Beginner,audio
4792,57,language,Intermediate,visual
4793,30,psychology,Intermediate,visual
4794,31,mathematics,Advanced,audio
4795,45,logic,Beginner,audio
4796,43,psychology,Intermediate,audio
4797,39,memory,Intermediate,visual
4798,34,memory,Beginner,kinesthetic
4799,54,language,Beginner,visual
4800,37,logic,Intermediate,audio
4801,10,mathematics,Beginner,visual
4802,58,neuroscience,Advanced,kinesthetic
4803,54,psychology,Beginner,audio
4804,13,mathematics,Advanced,kinesthetic
4805,16,creativity,Beginner,visual
4806,58,problem-solving,Beginner,audio
4807,18,language,Beginner,audio
4808,45,neuroscience,Intermediate,visual
4809,28,creativity,Intermediate,visual
4810,10,neuroscience,Beginner,kinesthetic
4811,19,neuroscience,Beginner,visual
4812,45,language,Intermediate,audio
4813,18,neuroscience,Beginner,audio
4814,54,mathematics,Intermediate,visual
4815,55,mathematics,Beginner,audio
4816,51,creativity,Intermediate,visual
4817,41,memory,Intermediate,audio
4818,41,logic,Advanced,audio
4819,15,psychology,Intermediate,audio
4820,57,psychology,Beginner,audio
4821,47,attention,Beginner,visual
4822,26,language,Intermediate,audio
4823,19,coding,Intermediate,kinesthetic
4824,59,coding,Advanced,visual
4825,36,creativity,Intermediate,visual
4826,59,neuroscience,Intermediate,visual
4827,44,neuroscience,Beginner,visual
4828,30,language,Beginner,audio
4829,34,problem-solving,Beginner,kinesthetic
4830,37,memory,Beginner,visual
4831,56,attention,Intermediate,audio
4832,24,mathematics,Beginner,visual
4833,13,neuroscience,Beginner,visual
4834,38,attention,Beginner,audio
4835,18,psychology,Beginner,kinesthetic
4836,36,problem-solving,Beginner,audio
4837,35,mathematics,Intermediate,visual
4838,28,language,Beginner,kinesthetic
4839,37,attention,Intermediate,audio
4840,26,creativity,Intermediate,audio
4841,52,mathematics,Advanced,audio
4842,50,language,Beginner,audio
4843,51,coding,Beginner,audio
4844,59,language,Beginner,kinesthetic
4845,29,language,Beginner,kinesthetic
4846,54,mathematics,Advanced,visual
4847,49,problem-solving,Intermediate,audio
4848,48,mathematics,Intermediate,kinesthetic
4849,58,logic,Beginner,visual
4850,32,memory,Intermediate,audio
4851,56,problem-solving,Beginner,visual
4852,41,creativity,Intermediate,audio
4853,56,problem-solving,Intermediate,kinesthetic
4854,42,psychology,Beginner,visual
4855,55,creativity,Beginner,visual
4856,14,coding,Advanced,visual
4857,52,mathematics,Beginner,visual
4858,57,language,Beginner,audio
4859,43,mathematics,Beginner,visual
4860,49,psychology,Beginner,kinesthetic
4861,20,attention,Intermediate,audio
4862,59,psychology,Intermediate,kinesthetic
4863,12,logic,Intermediate,visual
4864,42,language,Beginner,audio
4865,20,language,Intermediate,visual
4866,25,neuroscience,Advanced,kinesthetic
4867,27,attention,Beginner,visual
4868,39,neuroscience,Beginner,visual
4869,57,coding,Advanced,visual
4870,19,memory,Beginner,visual
4871,27,memory,Beginner,audio
4872,47,mathematics,Beginner,audio
4873,28,memory,Beginner,audio
4874,45,language,Beginner,audio
4875,22,psychology,Beginner,audio
4876,55,attention,Intermediate,visual
4877,12,mathematics,Beginner,visual
4878,19,mathematics,Advanced,audio
4879,47,attention,Beginner,audio
4880,10,language,Advanced,audio
4881,36,coding,Advanced,audio
4882,55,coding,Intermediate,audio
4883,17,mathematics,Advanced,visual
4884,55,coding,Intermediate,audio
4885,51,language,Advanced,visual
4886,26,logic,Beginner,visual
4887,18,logic,Beginner,audio
4888,15,neuroscience,Intermediate,audio
4889,52,problem-solving,Beginner,audio
4890,34,creativity,Advanced,audio
4891,48,memory,Advanced,audio
4892,58,coding,Beginner,visual
4893,37,logic,Advanced,audio
4894,42,psychology,Beginner,kinesthetic
4895,46,attention,Beginner,audio
4896,18,problem-solving,Intermediate,visual
4897,27,neuroscience,Beginner,visual
4898,30,creativity,Intermediate,audio
4899,11,logic,Intermediate,audio
4900,52,neuroscience,Beginner,visual
4901,47,problem-solving,Intermediate,kinesthetic
4902,49,attention,Intermediate,audio
4903,45,memory,Beginner,audio
4904,59,logic,Beginner,audio
4905,52,attention,Advanced,audio
4906,46,creativity,Advanced,kinesthetic
4907,24,coding,Beginner,visual
4908,37,problem-solving,Beginner,audio
4909,27,creativity,Advanced,audio
4910,43,memory,Intermediate,audio
4911,31,attention,Beginner,kinesthetic
4912,20,language,Intermediate,kinesthetic
4913,22,memory,Beginner,audio
4914,13,mathematics,Intermediate,visual
4915,31,logic,Beginner,kinesthetic
4916,16,coding,Beginner,audio
4917,52,problem-solving,Beginner,audio
4918,33,psychology,Advanced,audio
4919,13,attention,Intermediate,audio
4920,37,language,Intermediate,audio
4921,24,psychology,Intermediate,kinesthetic
4922,10,logic,Beginner,visual
4923,12,logic,Advanced,audio
4924,23,problem-solving,Beginner,audio
4925,47,language,Advanced,visual
4926,59,logic,Beginner,audio
4927,10,psychology,Beginner,audio
4928,47,language,Intermediate,audio
4929,47,psychology,Intermediate,visual
4930,30,memory,Advanced,audio
4931,57,creativity,Intermediate,audio
4932,38,language,Beginner,visual
4933,14,neuroscience,Advanced,audio
4934,58,creativity,Beginner,kinesthetic
4935,19,creativity,Advanced,visual
4936,37,language,Intermediate,audio
4937,30,coding,Beginner,audio
4938,59,logic,Beginner,visual
4939,16,memory,Beginner,audio
4940,12,coding,Beginner,visual
4941,54,coding,Beginner,visual
4942,56,neuroscience,Beginner,visual
4943,29,attention,Beginner,kinesthetic
4944,28,language,Intermediate,audio
4945,44,psychology,Advanced,visual
4946,13,logic,Beginner,visual
4947,14,coding,Beginner,kinesthetic
4948,10,memory,Beginner,visual
4949,13,attention,Intermediate,visual
4950,21,neuroscience,Advanced,audio
4951,36,mathematics,Intermediate,visual
4952,51,logic,Advanced,audio
4953,32,mathematics,Intermediate,visual
4954,34,creativity,Intermediate,audio
4955,30,coding,Beginner,audio
4956,33,problem-solving,Advanced,kinesthetic
4957,34,logic,Advanced,audio
4958,54,psychology,Intermediate,audio
4959,55,attention,Advanced,audio
4960,41,memory,Beginner,audio
4961,41,logic,Advanced,visual
4962,14,psychology,Beginner,audio
4963,45,language,Beginner,audio
4964,55,mathematics,Beginner,audio
4965,51,language,Advanced,audio
4966,58,attention,Advanced,audio
4967,51,neuroscience,Advanced,visual
4968,48,coding,Advanced,audio
4969,25,logic,Beginner,audio
4970,42,problem-solving,Advanced,kinesthetic
4971,58,mathematics,Advanced,kinesthetic
4972,30,mathematics,Intermediate,audio
4973,18,logic,Beginner,audio
4974,15,creativity,Intermediate,visual
4975,54,language,Advanced,visual
4976,44,mathematics,Advanced,kinesthetic
4977,48,psychology,Advanced,audio
4978,31,memory,Advanced,visual
4979,50,coding,Advanced,kinesthetic
4980,14,mathematics,Intermediate,visual
4981,51,psychology,Intermediate,audio
4982,32,attention,Beginner,audio
4983,26,attention,Intermediate,audio
4984,21,coding,Intermediate,audio
4985,32,creativity,Advanced,visual
4986,25,problem-solving,Beginner,audio
4987,12,coding,Beginner,audio
4988,39,neuroscience,Beginner,kinesthetic
4989,31,creativity,Intermediate,visual
4990,18,mathematics,Intermediate,audio
4991,38,coding,Beginner,audio
4992,56,language,Beginner,audio
4993,46,attention,Beginner,audio
4994,32,psychology,Beginner,kinesthetic
4995,22,coding,Beginner,audio
4996,41,language,Beginner,visual
4997,55,creativity,Beginner,audio
4998,56,neuroscience,Beginner,kinesthetic
4999,57,psychology,Beginner,visual
5000,32,memory,Advanced,kinesthetic
