content_id,title,description,category,level,duration,difficulty,rating
1337,Course 1337 - Lab,Synthetic course about creativity,problem-solving,Intermediate,195,2,3.85
1338,Course 1338 - Mastery,Synthetic course about coding,neuroscience,Beginner,35,3,3.55
1339,Course 1339 - Essentials,Synthetic course about attention,creativity,Intermediate,194,1,4.52
1340,Course 1340 - Essentials,Synthetic course about coding,neuroscience,Beginner,45,2,4.5
1341,Course 1341 - Mastery,Synthetic course about attention,problem-solving,Beginner,89,3,2.92
1342,Course 1342 - Essentials,Synthetic course about attention,problem-solving,Intermediate,56,1,3.09
1343,Course 1343 - Workshop,Synthetic course about coding,logic,Beginner,169,1,4.9
1344,Course 1344 - Mastery,Synthetic course about creativity,problem-solving,Advanced,26,2,3.61
1345,Course 1345 - Lab,Synthetic course about problem-solving,attention,Advanced,189,3,3.8
1346,Course 1346 - Bootcamp,Synthetic course about logic,memory,Intermediate,49,2,3.28
1347,Course 1347 - Bootcamp,Synthetic course about problem-solving,logic,Intermediate,93,2,3.7
1348,Course 1348 - Mastery,Synthetic course about coding,problem-solving,Advanced,140,3,4.36
1349,Course 1349 - Workshop,Synthetic course about creativity,neuroscience,Beginner,25,2,3.71
1350,Course 1350 - Lab,Synthetic course about attention,problem-solving,Intermediate,43,3,3.29
1351,Course 1351 - Bootcamp,Synthetic course about memory,neuroscience,Beginner,187,3,2.74
1352,Course 1352 - Bootcamp,Synthetic course about logic,neuroscience,Beginner,140,2,4.82
1353,Course 1353 - Workshop,Synthetic course about problem-solving,problem-solving,Intermediate,162,2,4.68
1354,Course 1354 - Essentials,Synthetic course about creativity,neuroscience,Intermediate,104,1,4.48
1355,Course 1355 - Mastery,Synthetic course about logic,memory,Beginner,152,1,4.24
1356,Course 1356 - Workshop,Synthetic course about memory,creativity,Beginner,108,3,3.79
1357,Course 1357 - Workshop,Synthetic course about memory,logic,Intermediate,55,3,4.74
1358,Course 1358 - Workshop,Synthetic course about memory,problem-solving,Beginner,193,3,4.48
1359,Course 1359 - Workshop,Synthetic course about problem-solving,creativity,Intermediate,170,1,4.54
1360,Course 1360 - Essentials,Synthetic course about coding,neuroscience,Intermediate,107,2,3.27
1361,Course 1361 - Lab,Synthetic course about logic,neuroscience,Beginner,64,2,3.56
1362,Course 1362 - Workshop,Synthetic course about coding,logic,Beginner,29,1,4.27
1363,Course 1363 - Workshop,Synthetic course about memory,creativity,Intermediate,73,2,3.43
1364,Course 1364 - Mastery,Synthetic course about creativity,creativity,Beginner,89,2,3.73
1365,Course 1365 - Bootcamp,Synthetic course about memory,problem-solving,Beginner,104,2,4.12
1366,Course 1366 - Essentials,Synthetic course about coding,neuroscience,Beginner,51,1,3.59
1367,Course 1367 - Workshop,Synthetic course about memory,attention,Beginner,62,3,4.48
1368,Course 1368 - Lab,Synthetic course about memory,problem-solving,Beginner,137,2,2.79
1369,Course 1369 - Lab,Synthetic course about coding,problem-solving,Intermediate,140,2,4.3
1370,Course 1370 - Lab,Synthetic course about coding,problem-solving,Intermediate,34,3,2.86
1371,Course 1371 - Mastery,Synthetic course about creativity,logic,Intermediate,85,2,4.84
1372,Course 1372 - Lab,Synthetic course about coding,logic,Intermediate,162,2,3.29
1373,Course 1373 - Mastery,Synthetic course about creativity,problem-solving,Beginner,134,3,4.49
1374,Course 1374 - Essentials,Synthetic course about attention,memory,Beginner,100,1,3.8
1375,Course 1375 - Lab,Synthetic course about attention,attention,Intermediate,39,1,2.73
1376,Course 1376 - Bootcamp,Synthetic course about coding,creativity,Intermediate,197,2,3.96
1377,Course 1377 - Workshop,Synthetic course about memory,creativity,Intermediate,25,2,4.78
1378,Course 1378 - Essentials,Synthetic course about logic,neuroscience,Intermediate,98,3,2.89
1379,Course 1379 - Bootcamp,Synthetic course about memory,creativity,Intermediate,144,3,3.3
1380,Course 1380 - Essentials,Synthetic course about coding,creativity,Beginner,164,2,3.6
1381,Course 1381 - Lab,Synthetic course about creativity,attention,Intermediate,139,2,3.19
1382,Course 1382 - Essentials,Synthetic course about memory,creativity,Intermediate,45,1,4.86
1383,Course 1383 - Essentials,Synthetic course about attention,attention,Advanced,41,1,3.44
1384,Course 1384 - Essentials,Synthetic course about problem-solving,logic,Intermediate,83,1,4.15
1385,Course 1385 - Mastery,Synthetic course about coding,attention,Intermediate,77,1,3.06
1386,Course 1386 - Bootcamp,Synthetic course about memory,logic,Intermediate,56,3,3.05
1387,Course 1387 - Lab,Synthetic course about problem-solving,attention,Advanced,97,1,2.94
1388,Course 1388 - Workshop,Synthetic course about memory,problem-solving,Advanced,140,1,3.59
1389,Course 1389 - Lab,Synthetic course about creativity,memory,Intermediate,47,2,3.83
1390,Course 1390 - Lab,Synthetic course about creativity,logic,Intermediate,68,1,2.53
1391,Course 1391 - Mastery,Synthetic course about creativity,logic,Beginner,86,2,4.58
1392,Course 1392 - Mastery,Synthetic course about problem-solving,creativity,Intermediate,122,2,3.78
1393,Course 1393 - Essentials,Synthetic course about logic,logic,Intermediate,145,1,2.89
1394,Course 1394 - Lab,Synthetic course about problem-solving,attention,Intermediate,112,1,2.67
1395,Course 1395 - Bootcamp,Synthetic course about coding,problem-solving,Beginner,188,2,2.66
1396,Course 1396 - Mastery,Synthetic course about coding,problem-solving,Intermediate,193,3,3.14
1397,Course 1397 - Mastery,Synthetic course about attention,creativity,Beginner,106,2,3.75
1398,Course 1398 - Bootcamp,Synthetic course about attention,attention,Intermediate,106,3,4.65
1399,Course 1399 - Mastery,Synthetic course about coding,attention,Beginner,74,3,4.76
1400,Course 1400 - Bootcamp,Synthetic course about memory,neuroscience,Intermediate,158,1,4.58
1401,Course 1401 - Workshop,Synthetic course about coding,logic,Beginner,173,1,3.32
1402,Course 1402 - Bootcamp,Synthetic course about logic,creativity,Beginner,32,1,3.27
1403,Course 1403 - Workshop,Synthetic course about attention,problem-solving,Intermediate,183,1,4.97
1404,Course 1404 - Essentials,Synthetic course about attention,memory,Beginner,147,2,4.2
1405,Course 1405 - Essentials,Synthetic course about problem-solving,neuroscience,Intermediate,83,3,3.26
1406,Course 1406 - Mastery,Synthetic course about attention,attention,Advanced,70,2,3.32
1407,Course 1407 - Bootcamp,Synthetic course about coding,logic,Advanced,95,3,3.59
1408,Course 1408 - Mastery,Synthetic course about attention,problem-solving,Beginner,41,2,4.05
1409,Course 1409 - Bootcamp,Synthetic course about attention,neuroscience,Intermediate,79,3,4.74
1410,Course 1410 - Mastery,Synthetic course about problem-solving,attention,Beginner,149,1,3.0
1411,Course 1411 - Essentials,Synthetic course about coding,problem-solving,Advanced,75,3,2.71
1412,Course 1412 - Essentials,Synthetic course about memory,problem-solving,Intermediate,187,1,3.51
1413,Course 1413 - Mastery,Synthetic course about attention,attention,Beginner,175,3,3.11
1414,Course 1414 - Bootcamp,Synthetic course about attention,attention,Beginner,116,2,3.94
1415,Course 1415 - Lab,Synthetic course about attention,creativity,Beginner,22,3,4.25
1416,Course 1416 - Bootcamp,Synthetic course about logic,problem-solving,Intermediate,170,2,3.28
1417,Course 1417 - Mastery,Synthetic course about coding,attention,Beginner,74,2,4.21
1418,Course 1418 - Bootcamp,Synthetic course about attention,memory,Intermediate,179,1,3.36
1419,Course 1419 - Workshop,Synthetic course about logic,memory,Intermediate,103,3,4.09
1420,Course 1420 - Bootcamp,Synthetic course about memory,neuroscience,Advanced,47,2,4.08
1421,Course 1421 - Essentials,Synthetic course about memory,logic,Advanced,143,3,3.2
1422,Course 1422 - Essentials,Synthetic course about problem-solving,memory,Beginner,27,1,4.09
1423,Course 1423 - Workshop,Synthetic course about problem-solving,creativity,Intermediate,22,1,3.45
1424,Course 1424 - Bootcamp,Synthetic course about problem-solving,attention,Intermediate,113,3,3.34
1425,Course 1425 - Lab,Synthetic course about logic,logic,Advanced,108,2,3.22
1426,Course 1426 - Bootcamp,Synthetic course about memory,creativity,Beginner,176,2,3.36
1427,Course 1427 - Essentials,Synthetic course about problem-solving,problem-solving,Beginner,113,2,4.47
1428,Course 1428 - Essentials,Synthetic course about creativity,logic,Beginner,108,3,3.11
1429,Course 1429 - Mastery,Synthetic course about problem-solving,memory,Beginner,78,2,4.2
1430,Course 1430 - Essentials,Synthetic course about memory,creativity,Beginner,171,2,4.75
1431,Course 1431 - Mastery,Synthetic course about creativity,attention,Beginner,185,2,3.38
1432,Course 1432 - Essentials,Synthetic course about logic,attention,Intermediate,47,1,2.57
1433,Course 1433 - Essentials,Synthetic course about creativity,creativity,Beginner,81,2,2.56
1434,Course 1434 - Lab,Synthetic course about memory,problem-solving,Intermediate,70,3,2.85
1435,Course 1435 - Mastery,Synthetic course about attention,memory,Beginner,26,3,2.78
1436,Course 1436 - Mastery,Synthetic course about creativity,creativity,Advanced,42,2,4.37
1437,Course 1437 - Essentials,Synthetic course about memory,neuroscience,Advanced,65,3,3.24
1438,Course 1438 - Mastery,Synthetic course about problem-solving,creativity,Intermediate,97,3,4.13
1439,Course 1439 - Essentials,Synthetic course about attention,creativity,Advanced,125,2,2.61
1440,Course 1440 - Essentials,Synthetic course about logic,memory,Beginner,47,1,3.24
1441,Course 1441 - Bootcamp,Synthetic course about logic,attention,Intermediate,43,2,3.09
1442,Course 1442 - Mastery,Synthetic course about coding,problem-solving,Beginner,26,3,3.19
1443,Course 1443 - Workshop,Synthetic course about logic,creativity,Beginner,131,3,2.98
1444,Course 1444 - Mastery,Synthetic course about coding,logic,Beginner,98,2,4.04
1445,Course 1445 - Mastery,Synthetic course about logic,attention,Intermediate,196,3,4.16
1446,Course 1446 - Lab,Synthetic course about logic,attention,Beginner,22,1,2.87
1447,Course 1447 - Workshop,Synthetic course about logic,creativity,Intermediate,21,2,4.35
1448,Course 1448 - Workshop,Synthetic course about coding,memory,Beginner,26,3,3.13
1449,Course 1449 - Lab,Synthetic course about problem-solving,logic,Advanced,140,1,3.21
1450,Course 1450 - Lab,Synthetic course about coding,creativity,Intermediate,40,3,4.57
1451,Course 1451 - Mastery,Synthetic course about creativity,logic,Beginner,156,1,4.75
1452,Course 1452 - Bootcamp,Synthetic course about memory,attention,Beginner,159,3,4.56
1453,Course 1453 - Lab,Synthetic course about memory,logic,Intermediate,43,2,2.87
1454,Course 1454 - Workshop,Synthetic course about problem-solving,creativity,Beginner,52,3,5.0
1455,Course 1455 - Workshop,Synthetic course about memory,neuroscience,Intermediate,62,2,4.18
1456,Course 1456 - Mastery,Synthetic course about logic,neuroscience,Intermediate,101,1,3.78
1457,Course 1457 - Bootcamp,Synthetic course about problem-solving,logic,Beginner,137,1,4.89
1458,Course 1458 - Essentials,Synthetic course about memory,memory,Beginner,24,3,4.54
1459,Course 1459 - Lab,Synthetic course about coding,creativity,Beginner,142,2,4.23
1460,Course 1460 - Lab,Synthetic course about creativity,problem-solving,Beginner,90,2,4.6
1461,Course 1461 - Mastery,Synthetic course about attention,neuroscience,Beginner,108,1,3.46
1462,Course 1462 - Bootcamp,Synthetic course about creativity,attention,Beginner,161,1,4.21
1463,Course 1463 - Workshop,Synthetic course about memory,creativity,Beginner,135,3,2.98
1464,Course 1464 - Workshop,Synthetic course about problem-solving,creativity,Beginner,183,1,4.97
1465,Course 1465 - Essentials,Synthetic course about memory,neuroscience,Advanced,54,1,3.97
1466,Course 1466 - Workshop,Synthetic course about coding,problem-solving,Intermediate,127,2,4.54
1467,Course 1467 - Lab,Synthetic course about creativity,attention,Intermediate,197,2,3.52
1468,Course 1468 - Essentials,Synthetic course about coding,problem-solving,Beginner,98,2,4.4
1469,Course 1469 - Bootcamp,Synthetic course about coding,attention,Beginner,30,1,3.47
1470,Course 1470 - Essentials,Synthetic course about attention,neuroscience,Intermediate,171,3,3.98
1471,Course 1471 - Bootcamp,Synthetic course about coding,creativity,Intermediate,94,3,4.45
1472,Course 1472 - Workshop,Synthetic course about coding,attention,Beginner,63,1,2.79
1473,Course 1473 - Mastery,Synthetic course about attention,creativity,Beginner,198,3,3.39
1474,Course 1474 - Essentials,Synthetic course about logic,logic,Intermediate,164,1,3.86
1475,Course 1475 - Essentials,Synthetic course about logic,logic,Intermediate,144,3,3.33
1476,Course 1476 - Lab,Synthetic course about problem-solving,neuroscience,Beginner,104,1,3.27
1477,Course 1477 - Lab,Synthetic course about attention,neuroscience,Intermediate,27,2,3.2
1478,Course 1478 - Bootcamp,Synthetic course about problem-solving,memory,Intermediate,98,3,3.07
1479,Course 1479 - Mastery,Synthetic course about problem-solving,neuroscience,Advanced,137,2,4.62
1480,Course 1480 - Lab,Synthetic course about coding,logic,Intermediate,141,2,4.81
1481,Course 1481 - Lab,Synthetic course about problem-solving,attention,Beginner,93,3,4.25
1482,Course 1482 - Workshop,Synthetic course about memory,problem-solving,Intermediate,47,1,2.57
1483,Course 1483 - Workshop,Synthetic course about creativity,neuroscience,Intermediate,159,2,4.47
1484,Course 1484 - Lab,Synthetic course about memory,problem-solving,Intermediate,190,2,3.83
1485,Course 1485 - Bootcamp,Synthetic course about memory,problem-solving,Intermediate,139,1,4.4
1486,Course 1486 - Mastery,Synthetic course about coding,logic,Advanced,184,1,3.59
1487,Course 1487 - Lab,Synthetic course about creativity,memory,Beginner,127,3,2.6
1488,Course 1488 - Bootcamp,Synthetic course about problem-solving,attention,Beginner,146,3,4.2
1489,Course 1489 - Bootcamp,Synthetic course about creativity,logic,Intermediate,82,1,3.61
1490,Course 1490 - Lab,Synthetic course about problem-solving,neuroscience,Beginner,120,2,4.69
1491,Course 1491 - Bootcamp,Synthetic course about logic,logic,Beginner,112,1,4.35
1492,Course 1492 - Essentials,Synthetic course about attention,logic,Beginner,82,3,3.4
1493,Course 1493 - Bootcamp,Synthetic course about coding,logic,Intermediate,29,2,4.31
1494,Course 1494 - Lab,Synthetic course about problem-solving,neuroscience,Beginner,99,2,3.74
1495,Course 1495 - Bootcamp,Synthetic course about problem-solving,neuroscience,Intermediate,56,3,3.0
1496,Course 1496 - Lab,Synthetic course about creativity,logic,Beginner,30,2,3.55
1497,Course 1497 - Workshop,Synthetic course about coding,logic,Beginner,134,1,3.06
1498,Course 1498 - Lab,Synthetic course about problem-solving,problem-solving,Beginner,109,3,2.51
1499,Course 1499 - Bootcamp,Synthetic course about logic,attention,Beginner,38,2,3.12
1500,Course 1500 - Lab,Synthetic course about memory,problem-solving,Intermediate,71,3,3.02
1501,Course 1501 - Mastery,Synthetic course about problem-solving,memory,Advanced,137,2,2.51
1502,Course 1502 - Lab,Synthetic course about creativity,attention,Intermediate,37,1,4.46
1503,Course 1503 - Lab,Synthetic course about logic,memory,Beginner,113,3,2.69
1504,Course 1504 - Mastery,Synthetic course about coding,attention,Intermediate,51,2,3.62
1505,Course 1505 - Mastery,Synthetic course about problem-solving,logic,Beginner,170,1,3.54
1506,Course 1506 - Mastery,Synthetic course about logic,problem-solving,Beginner,159,1,2.95
1507,Course 1507 - Essentials,Synthetic course about logic,attention,Intermediate,77,1,4.92
